name,acronym,aliases,ror_id,ror_id_url,org_type,status,established_year,country_code,location_name,lat,lng,geonames_id,website_url,wikipedia_url,isni_id,wikidata_id,grid_id,fundref_id,viaf_id,ringgold_id,orgref_id,orgreg_id,rrid_id,linkedin_url,mag_id,ori_base_org,openalex_institution_id,openalex_institution_id_url,openaire_org_id,openaire_org_id_url,openaire_org_id_has_pending,openaire_org_id_pending,alei_id,pic_id,nbn_prefix,is_barcelona_signatory,is_duo_institute,duo_institution_code,duo_institute_type,duo_straatnaam,duo_huisnummer,duo_postcode,duo_plaatsnaam,is_surf_member,surf_member_type,is_ukb,is_shb,is_unl,is_umcnl,is_vh,is_knaw_institute,is_nwoi_institute,is_openaire_member
Koninklijk Nederlands Genootschap voor Fysiotherapie,KNGF,,04946nn35,https://ror.org/04946nn35,funder|other,active,1889.0,NL,Amersfoort,52.155,5.3875,2759821,https://www.kngf.nl/,,0000 0004 6064 9602,,grid.480746.9,501100007953,,,,,,,,False,I4210142349,https://openalex.org/I4210142349,openorgs____::478cbb8ce958c099ca32ac7ee97cc7c9,https://explore.openaire.eu/search/organization?organizationId=openorgs____::478cbb8ce958c099ca32ac7ee97cc7c9,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Digital Communication Methods Lab,,Digicomlab,04x9ra670,https://ror.org/04x9ra670,facility|funder,active,,NL,Amsterdam,52.37403,4.88969,2759794,https://digicomlab.github.io,,,,,501100025199,,,,,,,,False,I4405261174,https://openalex.org/I4405261174,pending_org_::965452eb574bbd9255092057cddf1ac7,https://explore.openaire.eu/search/organization?organizationId=pending_org_::965452eb574bbd9255092057cddf1ac7,True,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Natural History Museum Rotterdam,,,01s8f2180,https://ror.org/01s8f2180,archive,active,1927.0,NL,Rotterdam,51.9225,4.47917,2747891,https://www.hetnatuurhistorisch.nl/,https://en.wikipedia.org/wiki/Natural_History_Museum_Rotterdam,0000000107466207,Q3311591,grid.510158.8,,,,,,,,,False,I4210108348,https://openalex.org/I4210108348,pending_org_::bea818e726a2cc76963d484163dd17af,https://explore.openaire.eu/search/organization?organizationId=pending_org_::bea818e726a2cc76963d484163dd17af,True,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Ziekenhuis Bernhoven,,,05b5x0e19,https://ror.org/05b5x0e19,healthcare,active,2013.0,NL,Uden,51.66083,5.61944,2746005,https://www.bernhoven.nl/,,0000000405686582,Q97390378,grid.470077.3,,,,,,,,,False,I4210156613,https://openalex.org/I4210156613,openorgs____::7e98e8d013fc7f97c92a9ba9540091ec,https://explore.openaire.eu/search/organization?organizationId=openorgs____::7e98e8d013fc7f97c92a9ba9540091ec,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Eurotransplant,,Eurotransplant International Foundation,00ph3nz62,https://ror.org/00ph3nz62,nonprofit,active,1967.0,NL,Leiden,52.15833,4.49306,2751773,https://www.eurotransplant.org/,https://en.wikipedia.org/wiki/Eurotransplant,0000000098670504,Q152121,grid.418969.b,,,,,,,,,False,I2801376732,https://openalex.org/I2801376732,openorgs____::af9efcc88b92fec2a5fdcdeb3394e1dd,https://explore.openaire.eu/search/organization?organizationId=openorgs____::af9efcc88b92fec2a5fdcdeb3394e1dd,False,,,954188419,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Vincent Van Gogh Voor Geestelijke Gezondheidszorg,,,02h6h5y05,https://ror.org/02h6h5y05,healthcare,active,,NL,Venray,51.525,5.975,2745634,https://www.vvgi.nl/,,0000000405016079,,grid.418157.e,,,,,,,,,False,I4210119175,https://openalex.org/I4210119175,openorgs____::8376de42d2355aa68ecf88fe14cc21be,https://explore.openaire.eu/search/organization?organizationId=openorgs____::8376de42d2355aa68ecf88fe14cc21be,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Gemeente Den Haag,,,03w387231,https://ror.org/03w387231,government,active,,NL,The Hague,52.07667,4.29861,2747373,https://www.denhaag.nl/nl/,,0000000403728814,,grid.424940.f,,,,,,,,,False,I4210141390,https://openalex.org/I4210141390,openorgs____::57cb284054f6cf27f54062c93ae5af5b,https://explore.openaire.eu/search/organization?organizationId=openorgs____::57cb284054f6cf27f54062c93ae5af5b,False,,,957388352,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Koninklijke Nederlandse Maatschappij voor Diergeneeskunde,KNMvD,,006rga838,https://ror.org/006rga838,funder|other,active,1862.0,NL,Houten,52.02833,5.16806,2753557,https://www.knmvd.nl/,,0000000110156285,,grid.480749.6,501100008037,,,,,,,,False,I4210088383,https://openalex.org/I4210088383,openorgs____::dc19e2766370f2fc1a2992415cf79686,https://explore.openaire.eu/search/organization?organizationId=openorgs____::dc19e2766370f2fc1a2992415cf79686,False,,NL.KVK:40477835,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Leyden Academy on Vitality and Ageing,,,00txvrc11,https://ror.org/00txvrc11,facility,active,2008.0,NL,Leiden,52.15833,4.49306,2751773,https://www.leydenacademy.nl/,,0000000453459309,,grid.491366.f,,,,,,,,,False,I4210096072,https://openalex.org/I4210096072,openorgs____::b434bdb30cc7a8b5bbc0a7e29b8c3dfb,https://explore.openaire.eu/search/organization?organizationId=openorgs____::b434bdb30cc7a8b5bbc0a7e29b8c3dfb,False,,,967854458,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Reinier van Arkel,,,04ggjpc96,https://ror.org/04ggjpc96,healthcare,active,1442.0,NL,'s-Hertogenbosch,51.69917,5.30417,2747351,https://reiniervanarkel.nl,,0000000405460823,,grid.491422.8,,,,,,,,,False,I4210151180,https://openalex.org/I4210151180,openorgs____::03cf3f697d6c430abc4108717cafcfd3,https://explore.openaire.eu/search/organization?organizationId=openorgs____::03cf3f697d6c430abc4108717cafcfd3,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Dutch Institute for Clinical Auditing,DICA,,014stvx20,https://ror.org/014stvx20,nonprofit,active,2010.0,NL,Leiden,52.15833,4.49306,2751773,https://dica.nl/,,,,grid.511517.6,,,,,,,,,False,I4210104022,https://openalex.org/I4210104022,pending_org_::5abc96f4c376b7be687760bd78478a24,https://explore.openaire.eu/search/organization?organizationId=pending_org_::5abc96f4c376b7be687760bd78478a24,True,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Codarts Rotterdam,,Codarts,04vtvrr13,https://ror.org/04vtvrr13,education,active,1930.0,NL,Rotterdam,51.9225,4.47917,2747891,https://www.codarts.nl/,https://en.wikipedia.org/wiki/Codarts,0000000106858946,,grid.465816.8,,,,,NL0020,,,2801429410,True,I2801429410,https://openalex.org/I2801429410,openorgs____::bb88336ade9d2deeece4dee6262054b4,https://explore.openaire.eu/search/organization?organizationId=openorgs____::bb88336ade9d2deeece4dee6262054b4,False,,,929040975,urn:nbn:nl:hs:37-,False,False,,,,,,,True,Colleges,False,True,False,False,True,False,False,False
GGZ Drenthe,,,0107rkg57,https://ror.org/0107rkg57,funder|healthcare,active,1999.0,NL,Assen,52.99667,6.5625,2759633,https://www.ggzdrenthe.nl/,,0000000404656592,,grid.468637.8,501100003296,,,,,,,,False,I4210097135,https://openalex.org/I4210097135,openorgs____::e53ddbdb8c6ed723037858ccdf091ff9,https://explore.openaire.eu/search/organization?organizationId=openorgs____::e53ddbdb8c6ed723037858ccdf091ff9,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Roosevelt Institute for American Studies,RIAS,Roosevelt Study Center,05ck1h211,https://ror.org/05ck1h211,facility|funder,active,1986.0,NL,Middelburg,51.5,3.61389,2750896,https://roosevelt.nl,https://en.wikipedia.org/wiki/Roosevelt_Institute_for_American_Studies,0000000403688939,Q2597954,grid.450189.1,501100011694,,,,,,,2800036650,False,I2800036650,https://openalex.org/I2800036650,openorgs____::e957271db22356ebc78c26e488bd79c4,https://explore.openaire.eu/search/organization?organizationId=openorgs____::e957271db22356ebc78c26e488bd79c4,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Android Health Clinic,AHC,,00hn9tz80,https://ror.org/00hn9tz80,healthcare,active,2023.0,NL,Utrecht,52.09083,5.12222,2745912,https://www.androidhealthclinic.com,,,,,,,,,,,,,False,I4405258366,https://openalex.org/I4405258366,pending_org_::162b4667466722aee0d96068938fca3b,https://explore.openaire.eu/search/organization?organizationId=pending_org_::162b4667466722aee0d96068938fca3b,True,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
SPARC Europe,SE,Scholarly Publishing and Academic Resources Coalition Europe,04d2k0j65,https://ror.org/04d2k0j65,other,active,2004.0,NL,Veenendaal,52.02863,5.55891,2745774,https://sparceurope.org,,,Q50195409,,,,,,,,,,False,I4405260864,https://openalex.org/I4405260864,pending_org_::0bc5987d5840c9dbe715cc4d1173ec29,https://explore.openaire.eu/search/organization?organizationId=pending_org_::0bc5987d5840c9dbe715cc4d1173ec29,True,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
International Council for Research and Innovation in Building and Construction,CIB,,003bfq559,https://ror.org/003bfq559,other,active,1953.0,NL,Rotterdam,51.9225,4.47917,2747891,https://cibworld.org,,0000000110123424,,grid.435661.3,,,,,,,,,False,I4210087765,https://openalex.org/I4210087765,openorgs____::4f9ec07c8667fdafedc2ee6dbe5ab175,https://explore.openaire.eu/search/organization?organizationId=openorgs____::4f9ec07c8667fdafedc2ee6dbe5ab175,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Ecraid Foundation (Netherlands),,Ecraid|European Clinical Research Alliance on Infectious Diseases,02tgz8d12,https://ror.org/02tgz8d12,company,active,2022.0,NL,Utrecht,52.09083,5.12222,2745912,https://www.ecraid.eu,,0000 0005 2724 2146,,,,,,,,,,,False,I4405259832,https://openalex.org/I4405259832,pending_org_::1d3f197de3da38b480bf4a7ab8404882,https://explore.openaire.eu/search/organization?organizationId=pending_org_::1d3f197de3da38b480bf4a7ab8404882,True,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
NMi Certin B.V.,NMi,Nederlands Meetinstituut,053xpwt63,https://ror.org/053xpwt63,other,active,2006.0,NL,Dordrecht,51.81,4.67361,2756669,https://nmi.nl,,0000000405017856,,grid.425635.3,,,,,,,,,False,I4210143670,https://openalex.org/I4210143670,openorgs____::a5a32c1512c80df3cdfe2a1353335235,https://explore.openaire.eu/search/organization?organizationId=openorgs____::a5a32c1512c80df3cdfe2a1353335235,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Slingeland Ziekenhuis,,,00jw56w10,https://ror.org/00jw56w10,healthcare,active,1975.0,NL,Doetinchem,51.965,6.28889,2756767,https://www.slingeland.nl/,,0000000403966978,Q14360802,grid.416043.4,,,,,,,,,False,I4210093680,https://openalex.org/I4210093680,openorgs____::e2c1b921c3540ec18d2824b81e2e5a4d,https://explore.openaire.eu/search/organization?organizationId=openorgs____::e2c1b921c3540ec18d2824b81e2e5a4d,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Society for Artistic Research,,,027rz7p79,https://ror.org/027rz7p79,other,active,,NL,Amsterdam,52.37403,4.88969,2759794,https://societyforartisticresearch.org,,,,,,,,,,,,,False,I4405266342,https://openalex.org/I4405266342,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F027rz7p79,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Vereniging voor Onderwijs Research,,,00p9v0d43,https://ror.org/00p9v0d43,other,active,,NL,Leiden,52.15833,4.49306,2751773,https://www.vorsite.nl,,,,,,,,,,,,,False,I4405266151,https://openalex.org/I4405266151,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F00p9v0d43,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
European Society for Empirical Legal Studies (ESELS),,,02642aw14,https://ror.org/02642aw14,other,active,,NL,Leiden,52.15833,4.49306,2751773,https://esels.eu,,,,,,,,,,,,,False,I4405266333,https://openalex.org/I4405266333,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F02642aw14,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Habeo+,,Avans Plus|Avans+|Habeo Plus,003meye08,https://ror.org/003meye08,education,active,,NL,Breda,51.58656,4.77596,2758401,https://habeoplus.nl,,0000000417857924,Q50037796,grid.491138.6,,,,,,,,,False,I4210087139,https://openalex.org/I4210087139,openorgs____::2f8335aa4ac0db03627c2f3b7662bc57,https://explore.openaire.eu/search/organization?organizationId=openorgs____::2f8335aa4ac0db03627c2f3b7662bc57,False,,,881935447,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Zoogdiervereniging,,Dutch Mammal Society,00e8pd413,https://ror.org/00e8pd413,other,active,,NL,Nijmegen,51.8425,5.85278,2750053,https://www.zoogdiervereniging.nl,,,,,,,,,,,,,False,I4405266118,https://openalex.org/I4405266118,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F00e8pd413,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Koninklijke Nederlandse Oudheidkundige Bond,,,05qcm3a05,https://ror.org/05qcm3a05,other,active,,NL,Delft,52.00667,4.35556,2757345,https://knob.nl,,,,,,,,,,,,,False,I4405266812,https://openalex.org/I4405266812,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F05qcm3a05,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Internationale Vereniging voor Neerlandistiek,IVN,,05p5fe205,https://ror.org/05p5fe205,other,active,1970.0,NL,The Hague,52.07667,4.29861,2747373,https://www.ivn.nu,,0000000089984288,,grid.450155.0,,,,,,,,,False,I4210148748,https://openalex.org/I4210148748,openorgs____::c21d9ee1c4780ad2e1d3836fe63a2d0d,https://explore.openaire.eu/search/organization?organizationId=openorgs____::c21d9ee1c4780ad2e1d3836fe63a2d0d,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Women on Waves,,WoW,03c4e9e46,https://ror.org/03c4e9e46,nonprofit,active,,NL,Amsterdam,52.37403,4.88969,2759794,https://www.womenonwaves.org,,,,,,,,,,,,,False,I4405267579,https://openalex.org/I4405267579,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F03c4e9e46,False,,NL.KVK:69914028,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
iHub,,,0586m6469,https://ror.org/0586m6469,healthcare,active,,NL,Rotterdam,51.9225,4.47917,2747891,https://www.ihub.nl,,,,,,,,,,,,,False,I4405267975,https://openalex.org/I4405267975,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F0586m6469,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Living With Hope,LWH,LWH Foundation|Lisa Waller Hayes Foundation|Living With Hope Foundation,015fvc051,https://ror.org/015fvc051,funder|other,active,2010.0,NL,Heemstede,52.34992,4.62301,2754692,https://livingwithhope.nl,,,Q30272653,grid.480772.e,501100008311,,,,,,,,False,I4210098970,https://openalex.org/I4210098970,openorgs____::1886282a33b9135d9c6e3750b8c41057,https://explore.openaire.eu/search/organization?organizationId=openorgs____::1886282a33b9135d9c6e3750b8c41057,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
University of Twente,,,006hf6230,https://ror.org/006hf6230,education|funder,active,1961.0,NL,Enschede,52.21833,6.89583,2756071,https://www.utwente.nl,http://en.wikipedia.org/wiki/University_of_Twente,0000000403998953,Q1547084,grid.6214.1,501100001834,,,101629,NL0005,,,94624287,True,I94624287,https://openalex.org/I94624287,openorgs____::604881198363fedbb5d5478f465305f2,https://explore.openaire.eu/search/organization?organizationId=openorgs____::604881198363fedbb5d5478f465305f2,False,,NL.KVK:08149793,999900833,urn:nbn:nl:ui:28-,False,False,,,,,,,True,Universities,True,False,True,False,False,False,False,False
University of Amsterdam,UvA,,04dkp9463,https://ror.org/04dkp9463,education|funder,active,1632.0,NL,Amsterdam,52.37403,4.88969,2759794,https://www.uva.nl,http://en.wikipedia.org/wiki/University_of_Amsterdam,0000000084992262,Q214341,grid.7177.6,501100001827,,,546160,NL0001,RRID:nlx_19684,,887064364,True,I887064364,https://openalex.org/I887064364,openorgs____::58f65ed1ce3c9166e9c5f939bfdbf83a,https://explore.openaire.eu/search/organization?organizationId=openorgs____::58f65ed1ce3c9166e9c5f939bfdbf83a,False,,,999985708,urn:nbn:nl:ui:29-,False,False,,,,,,,True,Universities,True,False,True,False,False,False,False,False
Shell (Netherlands),,Royal Dutch Shell,00b5m4j81,https://ror.org/00b5m4j81,company|funder,active,1907.0,NL,The Hague,52.07667,4.29861,2747373,http://www.shell.com/,https://en.wikipedia.org/wiki/Royal_Dutch_Shell,0000000404726394,Q154950,grid.422154.4,100004378,,,,,,,7923278,False,I7923278,https://openalex.org/I7923278,openorgs____::31389705e4ac0aa28fd26ff3e7a0141c,https://explore.openaire.eu/search/organization?organizationId=openorgs____::31389705e4ac0aa28fd26ff3e7a0141c,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Ministry of Economic Affairs and Climate Policy,EZK,Ministry of Economic Affairs,00bc6bw85,https://ror.org/00bc6bw85,funder|government,active,1905.0,NL,The Hague,52.07667,4.29861,2747373,https://www.government.nl/ministries/ministry-of-economic-affairs-and-climate-policy,https://en.wikipedia.org/wiki/Ministry_of_Economic_Affairs_(Netherlands),0000000105472697,Q2986560,grid.39364.3b,501100016238,,,29180205,,,,,False,I4210090588,https://openalex.org/I4210090588,openorgs____::47e17a4472ec82ee6426bba9bdbcf9f4,https://explore.openaire.eu/search/organization?organizationId=openorgs____::47e17a4472ec82ee6426bba9bdbcf9f4,False,,,999815473,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
European Cardiovascular Research Institute,ECRI,Stichting European Cardiovascular Research Institute,03vps1164,https://ror.org/03vps1164,nonprofit,active,,NL,Rotterdam,51.9225,4.47917,2747891,https://www.ecri-trials.com,,,,,,,,,,,,,False,I4405267682,https://openalex.org/I4405267682,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F03vps1164,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Leiden University,,Rijksuniversiteit Leiden,027bh9e22,https://ror.org/027bh9e22,education|funder,active,1575.0,NL,Leiden,52.15833,4.49306,2751773,http://www.leiden.edu/,http://en.wikipedia.org/wiki/Leiden_University,0000000123121970,Q156598,grid.5132.5,501100001717,,,86373,NL0007,RRID:SCR_011342,,121797337,True,I121797337,https://openalex.org/I121797337,openorgs____::e42580548da4a1d39bb67b60b971056e,https://explore.openaire.eu/search/organization?organizationId=openorgs____::e42580548da4a1d39bb67b60b971056e,False,,,999974553,urn:nbn:nl:ui:26-,False,False,,,,,,,True,Universities,True,False,True,False,False,False,False,True
Stichting TRICALS,TRICALS,TRICALS Foundation|Treatment Research Initiative to Cure ALS,00yv39d15,https://ror.org/00yv39d15,nonprofit,active,,NL,Utrecht,52.09083,5.12222,2745912,https://www.tricals.org,,,,,,,,,,,,,False,I4405267047,https://openalex.org/I4405267047,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F00yv39d15,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Stichting Certe Medische Diagnostiek en Advies,,Certe Medical Diagnostics and Advice Foundation,04m8g8w48,https://ror.org/04m8g8w48,healthcare|nonprofit,active,2012.0,NL,Groningen,53.21917,6.56667,2755251,https://www.certe.nl/,,,,grid.491139.7,,,,,,,,,False,I4210139145,https://openalex.org/I4210139145,openorgs____::3962a5e92d4d2b59d19085c1c5b7d332,https://explore.openaire.eu/search/organization?organizationId=openorgs____::3962a5e92d4d2b59d19085c1c5b7d332,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Regionale Ambulancevoorziening Hollands Midden,RAVHM,Hecht RAV Hollands Midden|RAV Holland-Midden|RAV Hollands Midden|Regionale Ambulance Voorziening Hollands Midden,00a4r3p63,https://ror.org/00a4r3p63,government,active,,NL,Leiden,52.15833,4.49306,2751773,https://ravhm.nl,,,,,,,,,,,,,False,I4405266906,https://openalex.org/I4405266906,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F00a4r3p63,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Leyden Laboratories BV (Netherlands),,Leyden Laboratories|Leyden Labs|Leyden Labs Asia Pte. Ltd.,02ghtmn74,https://ror.org/02ghtmn74,company,active,,NL,Leiden,52.15833,4.49306,2751773,https://leydenlabs.com,,,,,,,,,,,,,False,I4405267380,https://openalex.org/I4405267380,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F02ghtmn74,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Medical Brands BV (Netherlands),,Medical Brands,02janrz56,https://ror.org/02janrz56,company,active,,NL,Diemen,52.33964,4.96256,2756888,https://www.medicalbrands.com,,,,,,,,,,,,,False,I4405267389,https://openalex.org/I4405267389,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F02janrz56,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
HemoClear BV (Netherlands),,HemoClear,01e8thn03,https://ror.org/01e8thn03,company,active,,NL,Zwolle,52.5125,6.09444,2743477,https://www.hemoclear.com,,,,,,,,,,,,,False,I4405267155,https://openalex.org/I4405267155,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F01e8thn03,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
LEAPS,,League of European Accelerator-based Photon Sources,04wcn4e27,https://ror.org/04wcn4e27,other,active,2017.0,NL,Nijmegen,51.8425,5.85278,2750053,https://leaps-initiative.eu,,,,,,,,,,,,,False,I4392738267,https://openalex.org/I4392738267,pending_org_::f71ccb77da861c390fc8d704580f2fa3,https://explore.openaire.eu/search/organization?organizationId=pending_org_::f71ccb77da861c390fc8d704580f2fa3,True,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Radboud University Nijmegen,,Katholieke Universiteit Nijmegen,016xsfp80,https://ror.org/016xsfp80,education|funder,active,1923.0,NL,Nijmegen,51.8425,5.85278,2750053,https://www.ru.nl,http://en.wikipedia.org/wiki/Radboud_University_Nijmegen,0000000122931605,Q632004,grid.5590.9,501100001832,,,956504,NL0009,RRID:nlx_79396,,145872427,True,I145872427,https://openalex.org/I145872427,openorgs____::a3af79fec4d09764e56cd6d4df1d976a,https://explore.openaire.eu/search/organization?organizationId=openorgs____::a3af79fec4d09764e56cd6d4df1d976a,False,,,,urn:nbn:nl:ui:22-,False,False,,,,,,,True,Universities,True,False,True,False,False,False,False,False
Stichting Kanjertraining,,Kanjertraining|Knowledge Centre of Topper Training Foundation|Topper Training Foundation,03z59zf05,https://ror.org/03z59zf05,nonprofit,active,,NL,Almere Stad,52.37025,5.21413,2759879,https://kanjertraining.nl,,,,,,,,,,,,,False,I4405267705,https://openalex.org/I4405267705,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F03z59zf05,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Merck B.V. (Netherlands),,Merck (Netherlands),012chae64,https://ror.org/012chae64,company,active,1668.0,NL,Schiphol-Rijk,52.28446,4.75838,10173838,https://www.merckgroup.com,https://en.wikipedia.org/wiki/Merck_Group,0000000406161075,Q50038000,grid.491328.5,,,,,,,,,False,I4210100089,https://openalex.org/I4210100089,openorgs____::d09031a28be8b16577beb5fc529a9070,https://explore.openaire.eu/search/organization?organizationId=openorgs____::d09031a28be8b16577beb5fc529a9070,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Joint Programming Initiative A Healthy Diet for a Healthy Life (JPI HDHL),HDHL,European Joint Programming Initiative A Healthy Diet for a Healthy Life|JPI A Healthy Diet for a Healthy Life|JPI HDHL|Joint Programming Initiative A Healthy Diet for a Healthy Life,015zqm698,https://ror.org/015zqm698,other,active,,NL,The Hague,52.07667,4.29861,2747373,https://www.healthydietforhealthylife.eu,,,,,,,,,,,,,False,I4405267089,https://openalex.org/I4405267089,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F015zqm698,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Self-screen BV (Netherlands),,Self-screen|Selfscreen,056rwfj39,https://ror.org/056rwfj39,company,active,,NL,Amsterdam,52.37403,4.88969,2759794,https://self-screen.nl,,,,,,,,,,,,,False,I4405267965,https://openalex.org/I4405267965,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F056rwfj39,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Academisch Ziekenhuis Rotterdam,AZR,Academic Hospital Dijkzigt|Academic Hospital Rotterdam|Academisch Ziekenhuis Rotterdam-Dijkzigt|Dijkzigt Hospital|Dijkzigtziekenhuis,00xtwy257,https://ror.org/00xtwy257,healthcare,active,1970.0,NL,Rotterdam,51.9225,4.47917,2747891,,,,,,,,,,,,,,False,I4405267036,https://openalex.org/I4405267036,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F00xtwy257,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Stichting Kwintes,,Kwintes,0146eme06,https://ror.org/0146eme06,healthcare,active,,NL,Zeist,52.09,5.23333,2743977,https://www.kwintes.nl,,,,,,,,,,,,,False,I4405267078,https://openalex.org/I4405267078,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F0146eme06,False,,NL.KVK:30211012,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Acerta Pharma BV (Netherlands),,Acerta Pharma,01cdq6t90,https://ror.org/01cdq6t90,company,active,,NL,Oss,51.765,5.51806,2749234,https://www.acerta-pharma.com,,,,,,,,,,,,,False,I4405267141,https://openalex.org/I4405267141,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F01cdq6t90,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Reinier Haga Orthopedisch Centrum,RHOC,,021b5y779,https://ror.org/021b5y779,healthcare,active,,NL,Zoetermeer,52.0575,4.49306,2743856,https://rhoc.nl,,,,,,,,,,,,,False,I4405267287,https://openalex.org/I4405267287,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F021b5y779,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
Xeltis (Netherlands),,Xeltis AG|Xeltis BV,04g13vm48,https://ror.org/04g13vm48,company,active,,NL,Eindhoven,51.44083,5.47778,2756253,https://xeltis.com,,,,,,,,,,,,,False,I4405267808,https://openalex.org/I4405267808,,https://explore.openaire.eu/search/advanced/organizations?f0=pid&fv0=https%253A%252F%252Fror.org%252F04g13vm48,False,,,,,False,False,,,,,,,False,,False,False,False,False,False,False,False,False
